Year,City,Sport,Discipline,Athlete,Country,Gender,Event,Medal
2016,Rio,Fencing,Fencing,Andrea Santarelli,ITA,Men,épée Team,Silver
2016,Rio,Fencing,Fencing,Gábor Boczkó,HUN,Men,épée Team,Bronze
2016,Rio,Fencing,Fencing,Géza Imre,HUN,Men,épée Team,Bronze
2016,Rio,Fencing,Fencing,András Rédli,HUN,Men,épée Team,Bronze
2016,Rio,Fencing,Fencing,Péter Somfai,HUN,Men,épée Team,Bronze
2016,Rio,Fencing,Fencing,Loredana Dinu,ROU,Women,épée Team,Gold
2016,Rio,Fencing,Fencing,Simona Gherman,ROU,Women,épée Team,Gold
2016,Rio,Fencing,Fencing,Simona Pop,ROU,Women,épée Team,Gold
2016,Rio,Fencing,Fencing,Ana Maria Popescu,ROU,Women,épée Team,Gold
2016,Rio,Fencing,Fencing,Hao Jialu,CHN,Women,épée Team,Silver
2016,Rio,Fencing,Fencing,Sun Yiwen,CHN,Women,épée Team,Silver
2016,Rio,Fencing,Fencing,Sun Yujie,CHN,Women,épée Team,Silver
2016,Rio,Fencing,Fencing,Xu Anqi,CHN,Women,épée Team,Silver
2016,Rio,Fencing,Fencing,Olga Kochneva,RUS,Women,épée Team,Bronze
2016,Rio,Fencing,Fencing,Violetta Kolobova,RUS,Women,épée Team,Bronze
2016,Rio,Fencing,Fencing,Tatiana Logunova,RUS,Women,épée Team,Bronze
2016,Rio,Fencing,Fencing,Lyubov Shutova,RUS,Women,épée Team,Bronze
2016,Rio,Fencing,Fencing,Daniele GAROZZO,ITA,Men,Foil Individual,Gold
2016,Rio,Fencing,Fencing,Alexander MASSIALAS,USA,Men,Foil Individual,Silver
2016,Rio,Fencing,Fencing,Timur SAFIN,RUS,Men,Foil Individual,Bronze
2016,Rio,Fencing,Fencing,Inna DERIGLAZOVA,RUS,Women,Foil Individual,Gold
2016,Rio,Fencing,Fencing,Elisa DI FRANCISCA,ITA,Women,Foil Individual,Silver
2016,Rio,Fencing,Fencing,Ines BOUBAKRI,TUN,Women,Foil Individual,Bronze
2016,Rio,Fencing,Fencing,Timur Safin,RUS,Men,Foil Team,Gold
2016,Rio,Fencing,Fencing,Artur Akhmatkhuzin,RUS,Men,Foil Team,Gold
2016,Rio,Fencing,Fencing,Aleksey Cheremisinov,RUS,Men,Foil Team,Gold
2016,Rio,Fencing,Fencing,Jérémy Cadot,FRA,Men,Foil Team,Silver
2016,Rio,Fencing,Fencing,Enzo Lefort,FRA,Men,Foil Team,Silver
2016,Rio,Fencing,Fencing,Erwan Le Péchoux,FRA,Men,Foil Team,Silver
2016,Rio,Fencing,Fencing,Jean-Paul Tony Helissey,FRA,Men,Foil Team,Silver
2016,Rio,Fencing,Fencing,Miles Chamley-Watson,USA,Men,Foil Team,Bronze
2016,Rio,Fencing,Fencing,Race Imboden,USA,Men,Foil Team,Bronze
2016,Rio,Fencing,Fencing,Alexander Massialas,USA,Men,Foil Team,Bronze
2016,Rio,Fencing,Fencing,Gerek Meinhardt,USA,Men,Foil Team,Bronze
2016,Rio,Fencing,Fencing,Aron SZILAGYI,HUN,Men,Sabre Individual,Gold
2016,Rio,Fencing,Fencing,Daryl HOMER,USA,Men,Sabre Individual,Silver
2016,Rio,Fencing,Fencing,Junghwan KIM,KOR,Men,Sabre Individual,Bronze
2016,Rio,Fencing,Fencing,Yana EGORIAN,RUS,Women,Sabre Individual,Gold
2016,Rio,Fencing,Fencing,Sofya VELIKAYA,RUS,Women,Sabre Individual,Silver
2016,Rio,Fencing,Fencing,Olga KHARLAN,UKR,Women,Sabre Individual,Bronze
2016,Rio,Fencing,Fencing,Sofia Velikaya,RUS,Women,Sabre Team,Gold
2016,Rio,Fencing,Fencing,Yana Egorian,RUS,Women,Sabre Team,Gold
2016,Rio,Fencing,Fencing,Ekaterina Dyachenko,RUS,Women,Sabre Team,Gold
2016,Rio,Fencing,Fencing,Yuliya Gavrilova,RUS,Women,Sabre Team,Gold
2016,Rio,Fencing,Fencing,Olha Kharlan,UKR,Women,Sabre Team,Silver
2016,Rio,Fencing,Fencing,Olena Kravatska,UKR,Women,Sabre Team,Silver
2016,Rio,Fencing,Fencing,Alina Komashchuk,UKR,Women,Sabre Team,Silver
2016,Rio,Fencing,Fencing,Olena Voronina,UKR,Women,Sabre Team,Silver
2016,Rio,Fencing,Fencing,Monica Aksamit,USA,Women,Sabre Team,Bronze
2016,Rio,Fencing,Fencing,Ibtihaj Muhammad,USA,Women,Sabre Team,Bronze
2016,Rio,Fencing,Fencing,Dagmara Wozniak,USA,Women,Sabre Team,Bronze
2016,Rio,Fencing,Fencing,Mariel Zagunis,USA,Women,Sabre Team,Bronze
2016,Rio,Football,Football,Weverton,BRA,Men,Football,Gold
2016,Rio,Football,Football,Zeca,BRA,Men,Football,Gold
2016,Rio,Football,Football,Rodrigo Caio,BRA,Men,Football,Gold
2016,Rio,Football,Football,Marquinhos,BRA,Men,Football,Gold
2016,Rio,Football,Football,Renato Augusto,BRA,Men,Football,Gold
2016,Rio,Football,Football,Douglas Santos,BRA,Men,Football,Gold
2016,Rio,Football,Football,Luan,BRA,Men,Football,Gold
2016,Rio,Football,Football,Rafinha,BRA,Men,Football,Gold
2016,Rio,Football,Football,Gabriel,BRA,Men,Football,Gold
2016,Rio,Football,Football,Neymar,BRA,Men,Football,Gold
2016,Rio,Football,Football,Gabriel Jesus,BRA,Men,Football,Gold
2016,Rio,Football,Football,Walace,BRA,Men,Football,Gold
2016,Rio,Football,Football,William,BRA,Men,Football,Gold
2016,Rio,Football,Football,Luan Garcia,BRA,Men,Football,Gold
2016,Rio,Football,Football,Rodrigo Dourado,BRA,Men,Football,Gold
2016,Rio,Football,Football,Thiago Maia,BRA,Men,Football,Gold
2016,Rio,Football,Football,Felipe Anderson,BRA,Men,Football,Gold
2016,Rio,Football,Football,Uilson,BRA,Men,Football,Gold
2016,Rio,Football,Football,Timo Horn,GER,Men,Football,Silver
2016,Rio,Football,Football,Jeremy Toljan,GER,Men,Football,Silver
2016,Rio,Football,Football,Lukas Klostermann,GER,Men,Football,Silver
2016,Rio,Football,Football,Matthias Ginter,GER,Men,Football,Silver
2016,Rio,Football,Football,Niklas Süle,GER,Men,Football,Silver
2016,Rio,Football,Football,Sven Bender,GER,Men,Football,Silver
2016,Rio,Football,Football,Max Meyer,GER,Men,Football,Silver
2016,Rio,Football,Football,Lars Bender,GER,Men,Football,Silver
2016,Rio,Football,Football,Davie Selke,GER,Men,Football,Silver
2016,Rio,Football,Football,Leon Goretzka,GER,Men,Football,Silver
2016,Rio,Football,Football,Julian Brandt,GER,Men,Football,Silver
2016,Rio,Football,Football,Jannik Huth,GER,Men,Football,Silver
2016,Rio,Football,Football,Philipp Max,GER,Men,Football,Silver
2016,Rio,Football,Football,Robert Bauer,GER,Men,Football,Silver
2016,Rio,Football,Football,Max Christiansen,GER,Men,Football,Silver
2016,Rio,Football,Football,Grischa Prömel,GER,Men,Football,Silver
2016,Rio,Football,Football,Serge Gnabry,GER,Men,Football,Silver
2016,Rio,Football,Football,Nils Petersen,GER,Men,Football,Silver
2016,Rio,Football,Football,Eric Oelschlägel,GER,Men,Football,Bronze
2016,Rio,Football,Football,Daniel Akpeyi,NGR,Men,Football,Bronze
2016,Rio,Football,Football,Muenfuh Sincere,NGR,Men,Football,Bronze
2016,Rio,Football,Football,Kingsley Madu,NGR,Men,Football,Bronze
2016,Rio,Football,Football,Shehu Abdullahi,NGR,Men,Football,Bronze
2016,Rio,Football,Football,Saturday Erimuya,NGR,Men,Football,Bronze
2016,Rio,Football,Football,William Troost-Ekong,NGR,Men,Football,Bronze
2016,Rio,Football,Football,Aminu Umar,NGR,Men,Football,Bronze
2016,Rio,Football,Football,Oghenekaro Etebo,NGR,Men,Football,Bronze
2016,Rio,Football,Football,Imoh Ezekiel,NGR,Men,Football,Bronze
2016,Rio,Football,Football,John Obi Mikel,NGR,Men,Football,Bronze
2016,Rio,Football,Football,Junior Ajayi,NGR,Men,Football,Bronze
2016,Rio,Football,Football,Popoola Saliu,NGR,Men,Football,Bronze
2016,Rio,Football,Football,Umar Sadiq,NGR,Men,Football,Bronze
2016,Rio,Football,Football,Azubuike Okechukwu,NGR,Men,Football,Bronze
2016,Rio,Football,Football,Ndifreke Udo,NGR,Men,Football,Bronze
2016,Rio,Football,Football,Stanley Amuzie,NGR,Men,Football,Bronze
2016,Rio,Football,Football,Usman Mohammed,NGR,Men,Football,Bronze
2016,Rio,Football,Football,Emmanuel Daniel,NGR,Men,Football,Bronze
2016,Rio,Football,Football,Almuth Schult,GER,Women,Football,Gold
2016,Rio,Football,Football,Josephine Henning,GER,Women,Football,Gold
2016,Rio,Football,Football,Saskia Bartusiak,GER,Women,Football,Gold
2016,Rio,Football,Football,Leonie Maier,GER,Women,Football,Gold
2016,Rio,Football,Football,Annike Krahn,GER,Women,Football,Gold
2016,Rio,Football,Football,Simone Laudehr,GER,Women,Football,Gold
2016,Rio,Football,Football,Melanie Behringer,GER,Women,Football,Gold
2016,Rio,Football,Football,Lena Goeßling,GER,Women,Football,Gold
2016,Rio,Football,Football,Alexandra Popp,GER,Women,Football,Gold
2016,Rio,Football,Football,Dzsenifer Marozsán,GER,Women,Football,Gold
2016,Rio,Football,Football,Anja Mittag,GER,Women,Football,Gold
2016,Rio,Football,Football,Tabea Kemme,GER,Women,Football,Gold
2016,Rio,Football,Football,Sara Däbritz,GER,Women,Football,Gold
2016,Rio,Football,Football,Babett Peter,GER,Women,Football,Gold
2016,Rio,Football,Football,Mandy Islacker,GER,Women,Football,Gold
2016,Rio,Football,Football,Melanie Leupolz,GER,Women,Football,Gold
2016,Rio,Football,Football,Isabel Kerschowski,GER,Women,Football,Gold
2016,Rio,Football,Football,Laura Benkarth,GER,Women,Football,Gold
2016,Rio,Football,Football,Svenja Huth,GER,Women,Football,Silver
2016,Rio,Football,Football,Jonna Andersson,SWE,Women,Football,Silver
2016,Rio,Football,Football,Emilia Appelqvist,SWE,Women,Football,Silver
2016,Rio,Football,Football,Kosovare Asllani,SWE,Women,Football,Silver
2016,Rio,Football,Football,Emma Berglund,SWE,Women,Football,Silver
2016,Rio,Football,Football,Stina Blackstenius,SWE,Women,Football,Silver
2016,Rio,Football,Football,Hilda Carlén,SWE,Women,Football,Silver
2016,Rio,Football,Football,Lisa Dahlkvist,SWE,Women,Football,Silver
2016,Rio,Football,Football,Magdalena Ericsson,SWE,Women,Football,Silver
2016,Rio,Football,Football,Nilla Fischer,SWE,Women,Football,Silver
2016,Rio,Football,Football,Pauline Hammarlund,SWE,Women,Football,Silver
2016,Rio,Football,Football,Sofia Jakobsson,SWE,Women,Football,Silver
2016,Rio,Football,Football,Hedvig Lindahl,SWE,Women,Football,Silver
2016,Rio,Football,Football,Fridolina Rolfö,SWE,Women,Football,Silver
2016,Rio,Football,Football,Elin Rubensson,SWE,Women,Football,Silver
2016,Rio,Football,Football,Jessica Samuelsson,SWE,Women,Football,Silver
2016,Rio,Football,Football,Lotta Schelin,SWE,Women,Football,Silver
2016,Rio,Football,Football,Caroline Seger,SWE,Women,Football,Silver
2016,Rio,Football,Football,Linda Sembrant,SWE,Women,Football,Silver
2016,Rio,Football,Football,Olivia Schough,SWE,Women,Football,Silver
2016,Rio,Football,Football,Stephanie Labbé,CAN,Women,Football,Bronze
2016,Rio,Football,Football,Allysha Chapman,CAN,Women,Football,Bronze
2016,Rio,Football,Football,Kadeisha Buchanan,CAN,Women,Football,Bronze
2016,Rio,Football,Football,Shelina Zadorsky,CAN,Women,Football,Bronze
2016,Rio,Football,Football,Rebecca Quinn,CAN,Women,Football,Bronze
2016,Rio,Football,Football,Deanne Rose,CAN,Women,Football,Bronze
2016,Rio,Football,Football,Rhian Wilkinson,CAN,Women,Football,Bronze
2016,Rio,Football,Football,Diana Matheson,CAN,Women,Football,Bronze
2016,Rio,Football,Football,Josée Bélanger,CAN,Women,Football,Bronze
2016,Rio,Football,Football,Ashley Lawrence,CAN,Women,Football,Bronze
2016,Rio,Football,Football,Desiree Scott,CAN,Women,Football,Bronze
2016,Rio,Football,Football,Christine Sinclair,CAN,Women,Football,Bronze
2016,Rio,Football,Football,Sophie Schmidt,CAN,Women,Football,Bronze
2016,Rio,Football,Football,Melissa Tancredi,CAN,Women,Football,Bronze
2016,Rio,Football,Football,Nichelle Prince,CAN,Women,Football,Bronze
2016,Rio,Football,Football,Janine Beckie,CAN,Women,Football,Bronze
2016,Rio,Football,Football,Jessie Fleming,CAN,Women,Football,Bronze
2016,Rio,Football,Football,Sabrina D'Angelo,CAN,Women,Football,Bronze
2016,Rio,Golf,Golf,Justin ROSE,GBR,Men,Individual,Gold
2016,Rio,Golf,Golf,Henrik STENSON,SWE,Men,Individual,Silver
2016,Rio,Golf,Golf,Matt KUCHAR,USA,Men,Individual,Bronze
2016,Rio,Golf,Golf,Inbee PARK,KOR,Women,Individual,Gold
2016,Rio,Golf,Golf,Lydia KO,NZL,Women,Individual,Silver
2016,Rio,Golf,Golf,Shanshan FENG,CHN,Women,Individual,Bronze
2016,Rio,Gymnastics,Gymnastics Artistic,Sanne WEVERS,NED,Women,Beam,Gold
2016,Rio,Gymnastics,Gymnastics Artistic,Lauren HERNANDEZ,USA,Women,Beam,Silver
2016,Rio,Gymnastics,Gymnastics Artistic,Simone BILES,USA,Women,Beam,Bronze
2016,Rio,Gymnastics,Gymnastics Artistic,Max WHITLOCK,GBR,Men,Floor Exercises,Gold
2016,Rio,Gymnastics,Gymnastics Artistic,Diego HYPOLITO,BRA,Men,Floor Exercises,Silver
2016,Rio,Gymnastics,Gymnastics Artistic,Arthur OYAKAWA MARIANO,BRA,Men,Floor Exercises,Bronze
2016,Rio,Gymnastics,Gymnastics Artistic,Simone BILES,USA,Women,Floor Exercises,Gold
2016,Rio,Gymnastics,Gymnastics Artistic,Alexandra RAISMAN,USA,Women,Floor Exercises,Silver
2016,Rio,Gymnastics,Gymnastics Artistic,Amy TINKLER,GBR,Women,Floor Exercises,Bronze
2016,Rio,Gymnastics,Gymnastics Artistic,Fabian HAMBUECHEN,GER,Men,Horizontal Bar,Gold
2016,Rio,Gymnastics,Gymnastics Artistic,Danell LEYVA,USA,Men,Horizontal Bar,Silver
2016,Rio,Gymnastics,Gymnastics Artistic,Nile WILSON,GBR,Men,Horizontal Bar,Bronze
2016,Rio,Gymnastics,Gymnastics Artistic,Kohei UCHIMURA,JPN,Men,Individual All-Around,Gold
2016,Rio,Gymnastics,Gymnastics Artistic,Oleg VERNIAIEV,UKR,Men,Individual All-Around,Silver
2016,Rio,Gymnastics,Gymnastics Artistic,Max WHITLOCK,GBR,Men,Individual All-Around,Bronze
2016,Rio,Gymnastics,Gymnastics Artistic,Simone BILES,USA,Women,Individual All-Around,Gold
2016,Rio,Gymnastics,Gymnastics Artistic,Alexandra RAISMAN,USA,Women,Individual All-Around,Silver
2016,Rio,Gymnastics,Gymnastics Artistic,Aliya MUSTAFINA,RUS,Women,Individual All-Around,Bronze
2016,Rio,Gymnastics,Gymnastics Artistic,Oleg VERNIAIEV,UKR,Men,Parallel Bars,Gold
2016,Rio,Gymnastics,Gymnastics Artistic,Danell LEYVA,USA,Men,Parallel Bars,Silver
2016,Rio,Gymnastics,Gymnastics Artistic,David BELYAVSKIY,RUS,Men,Parallel Bars,Bronze
2016,Rio,Gymnastics,Gymnastics Artistic,Max WHITLOCK,GBR,Men,Pommel Horse,Gold
2016,Rio,Gymnastics,Gymnastics Artistic,Louis SMITH,GBR,Men,Pommel Horse,Silver
2016,Rio,Gymnastics,Gymnastics Artistic,Alexander NADDOUR,USA,Men,Pommel Horse,Bronze
2016,Rio,Gymnastics,Gymnastics Artistic,Eleftherios PETROUNIAS,GRE,Men,Rings,Gold
2016,Rio,Gymnastics,Gymnastics Artistic,Arthur NABARRETE ZANETTI,BRA,Men,Rings,Silver
2016,Rio,Gymnastics,Gymnastics Artistic,Denis ABLIAZIN,RUS,Men,Rings,Bronze
2016,Rio,Gymnastics,Gymnastics Artistic,Kenz_ Shirai,JPN,Men,Team Competition,Gold
2016,Rio,Gymnastics,Gymnastics Artistic,Yusuke Tanaka,JPN,Men,Team Competition,Gold
2016,Rio,Gymnastics,Gymnastics Artistic,Koji Yamamuro,JPN,Men,Team Competition,Gold
2016,Rio,Gymnastics,Gymnastics Artistic,K_hei Uchimura,JPN,Men,Team Competition,Gold
2016,Rio,Gymnastics,Gymnastics Artistic,Ry_hei Kat_,JPN,Men,Team Competition,Gold
2016,Rio,Gymnastics,Gymnastics Artistic,Denis Ablyazin,RUS,Men,Team Competition,Silver
2016,Rio,Gymnastics,Gymnastics Artistic,David Belyavskiy,RUS,Men,Team Competition,Silver
2016,Rio,Gymnastics,Gymnastics Artistic,Ivan Stretovich,RUS,Men,Team Competition,Silver
2016,Rio,Gymnastics,Gymnastics Artistic,Nikolai Kuksenkov,RUS,Men,Team Competition,Silver
2016,Rio,Gymnastics,Gymnastics Artistic,Nikita Nagornyy,RUS,Men,Team Competition,Silver
2016,Rio,Gymnastics,Gymnastics Artistic,Deng Shudi,CHN,Men,Team Competition,Bronze
2016,Rio,Gymnastics,Gymnastics Artistic,Lin Chaopan,CHN,Men,Team Competition,Bronze
2016,Rio,Gymnastics,Gymnastics Artistic,Liu Yang,CHN,Men,Team Competition,Bronze
2016,Rio,Gymnastics,Gymnastics Artistic,You Hao,CHN,Men,Team Competition,Bronze
2016,Rio,Gymnastics,Gymnastics Artistic,Zhang Chenglong,CHN,Men,Team Competition,Bronze
2016,Rio,Gymnastics,Gymnastics Artistic,Simone Biles,USA,Women,Team Competition,Gold
2016,Rio,Gymnastics,Gymnastics Artistic,Gabrielle Douglas,USA,Women,Team Competition,Gold
2016,Rio,Gymnastics,Gymnastics Artistic,Laurie Hernandez,USA,Women,Team Competition,Gold
2016,Rio,Gymnastics,Gymnastics Artistic,Madison Kocian,USA,Women,Team Competition,Gold
2016,Rio,Gymnastics,Gymnastics Artistic,Alexandra Raisman,USA,Women,Team Competition,Gold
2016,Rio,Gymnastics,Gymnastics Artistic,Angelina Melnikova,RUS,Women,Team Competition,Silver
2016,Rio,Gymnastics,Gymnastics Artistic,Aliya Mustafina,RUS,Women,Team Competition,Silver
2016,Rio,Gymnastics,Gymnastics Artistic,Maria Paseka,RUS,Women,Team Competition,Silver
2016,Rio,Gymnastics,Gymnastics Artistic,Daria Spiridonova,RUS,Women,Team Competition,Silver
2016,Rio,Gymnastics,Gymnastics Artistic,Seda Tutkhalyan,RUS,Women,Team Competition,Silver
2016,Rio,Gymnastics,Gymnastics Artistic,Fan Yilin,CHN,Women,Team Competition,Bronze
2016,Rio,Gymnastics,Gymnastics Artistic,Mao Yi,CHN,Women,Team Competition,Bronze
2016,Rio,Gymnastics,Gymnastics Artistic,Shang Chunsong,CHN,Women,Team Competition,Bronze
2016,Rio,Gymnastics,Gymnastics Artistic,Tan Jiaxin,CHN,Women,Team Competition,Bronze
2016,Rio,Gymnastics,Gymnastics Artistic,Wang Yan,CHN,Women,Team Competition,Bronze
2016,Rio,Gymnastics,Gymnastics Artistic,Aliya MUSTAFINA,RUS,Women,Uneven Bars,Gold
2016,Rio,Gymnastics,Gymnastics Artistic,Madison KOCIAN,USA,Women,Uneven Bars,Silver
2016,Rio,Gymnastics,Gymnastics Artistic,Sophie SCHEDER,GER,Women,Uneven Bars,Bronze
2016,Rio,Gymnastics,Gymnastics Artistic,Se Gwang RI,PRK,Men,Vault,Gold
2016,Rio,Gymnastics,Gymnastics Artistic,Denis ABLIAZIN,RUS,Men,Vault,Silver
2016,Rio,Gymnastics,Gymnastics Artistic,Kenzo SHIRAI,JPN,Men,Vault,Bronze
2016,Rio,Gymnastics,Gymnastics Artistic,Simone BILES,USA,Women,Vault,Gold
2016,Rio,Gymnastics,Gymnastics Artistic,Maria PASEKA,RUS,Women,Vault,Silver
2016,Rio,Gymnastics,Gymnastics Artistic,Giulia STEINGRUBER,SUI,Women,Vault,Bronze
2016,Rio,Gymnastics,Gymnastics Rhythmic,Vera Biryukova,RUS,Women,Group Competition,Gold
2016,Rio,Gymnastics,Gymnastics Rhythmic,Anastasia Bliznyuk,RUS,Women,Group Competition,Gold
2016,Rio,Gymnastics,Gymnastics Rhythmic,Anastasia Maksimova,RUS,Women,Group Competition,Gold
2016,Rio,Gymnastics,Gymnastics Rhythmic,Anastasiia Tatareva,RUS,Women,Group Competition,Gold
2016,Rio,Gymnastics,Gymnastics Rhythmic,Maria Tolkacheva,RUS,Women,Group Competition,Gold
